Parameters,PDB_ID,Pocket,Pocket_Type,Ligand_Overlap,Pocket_Overlap,Center_Offset,Volume_Ratio,PDB_count,PocNum_Max
m2.6_M5.4_i30_D3.2,4RZD,10,Known,1,0.111,5.51,,13,10
m2.6_M5.4_i30_D3.2,5KX9,1,Known,1,0.18,3.38,,13,10
m2.6_M5.4_i30_D3.2,6FZ0,6,Known,0.704,0.893,3.68,,13,6
m2.6_M5.4_i30_D3.2,6LAS,3,Known,0.741,0.466,3.93,,13,9
m2.6_M5.4_i30_D3.2,7ELR,1,Known,1,0.349,2.47,,13,3
m2.6_M5.8_i10_D1.6,1F27,1,Known,0.875,1,1.3,,13,9
m2.6_M5.8_i10_D1.6,1Q8N,1,Known,1,0.853,1.53,,13,25
m2.6_M5.8_i10_D1.6,2GDI,1,Known,0.654,0.469,4.29,,13,30
m2.6_M5.8_i10_D1.6,3E5C,4,Known,0.667,1,3.83,,13,16
m2.6_M5.8_i10_D1.6,3E5C,9,Known,0.481,0.973,4.04,,13,16
m2.6_M5.8_i10_D1.6,3NPQ,2,Known,0.462,0.968,5.25,,13,15
m2.6_M5.8_i10_D1.6,3NPQ,3,Known,0.5,0.938,4.95,,13,15
m2.6_M5.8_i10_D1.6,4B5R,4,Known,0.481,1,3.08,,13,36
m2.6_M5.8_i10_D1.6,4B5R,12,Known,0.407,0.64,5.39,,13,36
m2.6_M5.8_i10_D1.6,4RZD,1,Known,1,0.896,1.76,,13,26
m2.6_M5.8_i10_D1.6,5KX9,5,Known,0.926,0.933,2.29,,13,51
m2.6_M5.8_i10_D1.6,6FZ0,1,Known,0.63,0.978,3.7,,13,20
m2.6_M5.8_i10_D1.6,6LAS,2,Known,0.63,1,4.01,,13,23
m2.6_M5.8_i10_D1.6,6UBU,1,Known,1,1,0.737,,13,30
m2.6_M5.8_i10_D1.6,7ELR,1,Known,1,0.81,1.49,,13,17
m2.6_M5.8_i10_D1.6,7ELR,2,Known,0.455,0.303,4.89,,13,17
m2.6_M5.8_i10_D1.6,8D2B,1,Known,0.696,1,4.05,,13,10
m2.6_M5.8_i10_D2.0,1F27,1,Known,0.875,0.67,3.48,,13,8
m2.6_M5.8_i10_D2.0,1Q8N,2,Known,1,0.683,0.711,,13,20
m2.6_M5.8_i10_D2.0,2GDI,1,Known,0.654,0.456,4.2,,13,38
m2.6_M5.8_i10_D2.0,3E5C,2,Known,0.778,0.988,2.96,,13,20
m2.6_M5.8_i10_D2.0,3NPQ,2,Known,0.462,0.926,5.41,,13,18
m2.6_M5.8_i10_D2.0,3NPQ,3,Known,0.5,0.938,4.95,,13,18
m2.6_M5.8_i10_D2.0,4B5R,7,Known,0.667,0.812,3.04,,13,45
m2.6_M5.8_i10_D2.0,4RZD,1,Known,1,0.903,1.41,,13,33
m2.6_M5.8_i10_D2.0,5KX9,3,Known,1,0.414,3.83,,13,41
m2.6_M5.8_i10_D2.0,6FZ0,4,Known,0.704,0.949,3.71,,13,17
m2.6_M5.8_i10_D2.0,6LAS,3,Known,0.63,0.755,4.65,,13,26
m2.6_M5.8_i10_D2.0,6LAS,20,Known,0.333,0.579,4.38,,13,26
m2.6_M5.8_i10_D2.0,6UBU,1,Known,1,0.444,2.43,,13,32
m2.6_M5.8_i10_D2.0,7ELR,1,Known,1,0.537,0.712,,13,16
m2.6_M5.8_i10_D2.4,1F27,1,Known,0.875,0.587,3.27,,13,9
m2.6_M5.8_i10_D2.4,1Q8N,1,Known,1,0.313,0.547,,13,14
m2.6_M5.8_i10_D2.4,2GDI,2,Known,0.654,0.451,4.15,,13,37
m2.6_M5.8_i10_D2.4,3E5C,2,Known,0.778,0.707,4.6,,13,15
m2.6_M5.8_i10_D2.4,3E5C,12,Known,0.37,0.595,3.52,,13,15
m2.6_M5.8_i10_D2.4,3NPQ,1,Known,0.923,0.641,2.94,,13,19
m2.6_M5.8_i10_D2.4,4B5R,18,Known,0.667,0.722,3.74,,13,45
m2.6_M5.8_i10_D2.4,4RZD,4,Known,1,0.878,1.49,,13,42
m2.6_M5.8_i10_D2.4,5KX9,4,Known,1,0.231,2.24,,13,41
m2.6_M5.8_i10_D2.4,6FZ0,9,Known,0.704,0.921,3.76,,13,17
m2.6_M5.8_i10_D2.4,6LAS,12,Known,0.63,0.721,4.98,,13,29
m2.6_M5.8_i10_D2.4,6LAS,27,Known,0.333,0.579,4.38,,13,29
m2.6_M5.8_i10_D2.4,6UBU,1,Known,1,0.376,3.69,,13,24
m2.6_M5.8_i10_D2.4,7ELR,1,Known,1,0.45,1.18,,13,18
m2.6_M5.8_i10_D2.8,1F27,1,Known,1,0.574,3.16,,13,13
m2.6_M5.8_i10_D2.8,1Q8N,1,Known,1,0.291,0.446,,13,13
m2.6_M5.8_i10_D2.8,2GDI,1,Known,0.846,0.162,4.61,,13,35
m2.6_M5.8_i10_D2.8,3NPQ,1,Known,0.923,0.377,5.09,,13,17
m2.6_M5.8_i10_D2.8,4B5R,3,Known,0.37,1,3.53,,13,28
m2.6_M5.8_i10_D2.8,4B5R,23,Known,0.667,0.722,3.74,,13,28
m2.6_M5.8_i10_D2.8,5KX9,1,Known,1,0.206,1.92,,13,38
m2.6_M5.8_i10_D2.8,6FZ0,15,Known,0.704,0.872,3.96,,13,15
m2.6_M5.8_i10_D2.8,6LAS,29,Known,0.815,0.615,4.15,,13,29
m2.6_M5.8_i10_D2.8,7ELR,2,Known,1,0.338,2.69,,13,18
m2.6_M5.8_i10_D3.2,1F27,2,Known,1,0.536,3.64,,13,9
m2.6_M5.8_i10_D3.2,1Q8N,1,Known,1,0.282,0.406,,13,12
m2.6_M5.8_i10_D3.2,2GDI,1,Known,0.962,0.0918,2.79,,13,21
m2.6_M5.8_i10_D3.2,3NPQ,1,Known,0.923,0.261,5.75,,13,12
m2.6_M5.8_i10_D3.2,5KX9,1,Known,1,0.126,3.6,,13,25
m2.6_M5.8_i10_D3.2,6FZ0,1,Known,1,0.206,2.71,,13,9
m2.6_M5.8_i10_D3.2,6LAS,1,Known,0.852,0.166,4.04,,13,19
m2.6_M5.8_i10_D3.2,7ELR,2,Known,1,0.296,3.03,,13,13
m2.6_M5.8_i15_D1.6,1F27,1,Known,0.875,1,1.3,,13,9
m2.6_M5.8_i15_D1.6,1Q8N,1,Known,1,0.853,1.53,,13,12
m2.6_M5.8_i15_D1.6,2GDI,1,Known,0.654,0.469,4.29,,13,18
m2.6_M5.8_i15_D1.6,3E5C,3,Known,0.667,1,3.83,,13,8
m2.6_M5.8_i15_D1.6,3E5C,7,Known,0.481,0.973,4.04,,13,8
m2.6_M5.8_i15_D1.6,3NPQ,2,Known,0.462,0.968,5.25,,13,8
m2.6_M5.8_i15_D1.6,3NPQ,3,Known,0.5,0.938,4.95,,13,8
m2.6_M5.8_i15_D1.6,4B5R,4,Known,0.481,1,3.08,,13,16
m2.6_M5.8_i15_D1.6,4B5R,11,Known,0.407,0.64,5.39,,13,16
m2.6_M5.8_i15_D1.6,4RZD,1,Known,1,0.896,1.76,,13,10
m2.6_M5.8_i15_D1.6,5KX9,5,Known,0.926,0.933,2.29,,13,34
m2.6_M5.8_i15_D1.6,6FZ0,1,Known,0.63,0.978,3.7,,13,15
m2.6_M5.8_i15_D1.6,6LAS,2,Known,0.63,1,4.01,,13,10
m2.6_M5.8_i15_D1.6,6UBU,1,Known,1,1,0.737,,13,16
m2.6_M5.8_i15_D1.6,7ELR,1,Known,1,0.81,1.49,,13,10
m2.6_M5.8_i15_D1.6,7ELR,2,Known,0.455,0.303,4.89,,13,10
m2.6_M5.8_i15_D1.6,8D2B,1,Known,0.696,1,4.05,,13,6
m2.6_M5.8_i15_D2.0,1F27,1,Known,0.875,0.67,3.48,,13,7
m2.6_M5.8_i15_D2.0,1Q8N,2,Known,1,0.683,0.711,,13,13
m2.6_M5.8_i15_D2.0,2GDI,1,Known,0.654,0.456,4.2,,13,23
m2.6_M5.8_i15_D2.0,3E5C,2,Known,0.778,0.988,2.96,,13,9
m2.6_M5.8_i15_D2.0,3NPQ,2,Known,0.462,0.926,5.41,,13,14
m2.6_M5.8_i15_D2.0,3NPQ,3,Known,0.5,0.938,4.95,,13,14
m2.6_M5.8_i15_D2.0,4B5R,5,Known,0.667,0.812,3.04,,13,23
m2.6_M5.8_i15_D2.0,4RZD,1,Known,1,0.903,1.41,,13,16
m2.6_M5.8_i15_D2.0,5KX9,3,Known,1,0.414,3.83,,13,31
m2.6_M5.8_i15_D2.0,6FZ0,4,Known,0.704,0.949,3.71,,13,15
m2.6_M5.8_i15_D2.0,6LAS,3,Known,0.63,0.755,4.65,,13,15
m2.6_M5.8_i15_D2.0,6LAS,13,Known,0.333,0.579,4.38,,13,15
m2.6_M5.8_i15_D2.0,6UBU,1,Known,1,0.444,2.43,,13,17
m2.6_M5.8_i15_D2.0,7ELR,1,Known,1,0.537,0.712,,13,7
m2.6_M5.8_i15_D2.4,1F27,1,Known,0.875,0.587,3.27,,13,6
m2.6_M5.8_i15_D2.4,1Q8N,1,Known,1,0.313,0.547,,13,11
m2.6_M5.8_i15_D2.4,2GDI,2,Known,0.654,0.451,4.15,,13,22
m2.6_M5.8_i15_D2.4,3E5C,2,Known,0.778,0.707,4.6,,13,8
m2.6_M5.8_i15_D2.4,3E5C,7,Known,0.37,0.595,3.52,,13,8
m2.6_M5.8_i15_D2.4,3NPQ,1,Known,0.923,0.641,2.94,,13,14
m2.6_M5.8_i15_D2.4,4B5R,13,Known,0.667,0.722,3.74,,13,28
m2.6_M5.8_i15_D2.4,4RZD,4,Known,1,0.878,1.49,,13,20
m2.6_M5.8_i15_D2.4,5KX9,4,Known,1,0.231,2.24,,13,24
m2.6_M5.8_i15_D2.4,6FZ0,9,Known,0.704,0.921,3.76,,13,14
m2.6_M5.8_i15_D2.4,6LAS,9,Known,0.63,0.721,4.98,,13,17
m2.6_M5.8_i15_D2.4,6LAS,16,Known,0.333,0.579,4.38,,13,17
m2.6_M5.8_i15_D2.4,6UBU,1,Known,1,0.376,3.69,,13,18
m2.6_M5.8_i15_D2.4,7ELR,1,Known,1,0.45,1.18,,13,9
m2.6_M5.8_i15_D2.8,1F27,1,Known,1,0.574,3.16,,13,5
m2.6_M5.8_i15_D2.8,1Q8N,1,Known,1,0.291,0.446,,13,10
m2.6_M5.8_i15_D2.8,2GDI,1,Known,0.846,0.162,4.61,,13,21
m2.6_M5.8_i15_D2.8,3NPQ,1,Known,0.923,0.377,5.09,,13,10
m2.6_M5.8_i15_D2.8,4B5R,3,Known,0.37,1,3.53,,13,19
m2.6_M5.8_i15_D2.8,4B5R,17,Known,0.667,0.722,3.74,,13,19
m2.6_M5.8_i15_D2.8,5KX9,1,Known,1,0.206,1.92,,13,25
m2.6_M5.8_i15_D2.8,6FZ0,10,Known,0.704,0.872,3.96,,13,10
m2.6_M5.8_i15_D2.8,6LAS,18,Known,0.815,0.615,4.15,,13,18
m2.6_M5.8_i15_D2.8,7ELR,2,Known,1,0.338,2.69,,13,6
m2.6_M5.8_i15_D3.2,1F27,2,Known,1,0.536,3.64,,13,6
m2.6_M5.8_i15_D3.2,1Q8N,1,Known,1,0.282,0.406,,13,10
m2.6_M5.8_i15_D3.2,2GDI,1,Known,0.962,0.0918,2.79,,13,10
m2.6_M5.8_i15_D3.2,3NPQ,1,Known,0.923,0.261,5.75,,13,6
m2.6_M5.8_i15_D3.2,5KX9,1,Known,1,0.126,3.6,,13,17
m2.6_M5.8_i15_D3.2,6FZ0,1,Known,1,0.206,2.71,,13,7
m2.6_M5.8_i15_D3.2,6LAS,1,Known,0.852,0.166,4.04,,13,14
m2.6_M5.8_i15_D3.2,7ELR,2,Known,1,0.296,3.03,,13,6
m2.6_M5.8_i20_D1.6,1F27,1,Known,0.875,1,1.3,,13,4
m2.6_M5.8_i20_D1.6,1Q8N,1,Known,1,0.853,1.53,,13,9
m2.6_M5.8_i20_D1.6,2GDI,1,Known,0.654,0.469,4.29,,13,10
m2.6_M5.8_i20_D1.6,3E5C,3,Known,0.667,1,3.83,,13,4
m2.6_M5.8_i20_D1.6,3E5C,4,Known,0.481,0.973,4.04,,13,4
m2.6_M5.8_i20_D1.6,3NPQ,2,Known,0.462,0.968,5.25,,13,7
m2.6_M5.8_i20_D1.6,3NPQ,3,Known,0.5,0.938,4.95,,13,7
m2.6_M5.8_i20_D1.6,4B5R,4,Known,0.481,1,3.08,,13,8
m2.6_M5.8_i20_D1.6,4B5R,8,Known,0.407,0.64,5.39,,13,8
m2.6_M5.8_i20_D1.6,4RZD,1,Known,1,0.896,1.76,,13,9
m2.6_M5.8_i20_D1.6,5KX9,5,Known,0.926,0.933,2.29,,13,22
m2.6_M5.8_i20_D1.6,6FZ0,1,Known,0.63,0.978,3.7,,13,9
m2.6_M5.8_i20_D1.6,6LAS,2,Known,0.63,1,4.01,,13,7
m2.6_M5.8_i20_D1.6,6UBU,1,Known,1,1,0.737,,13,9
m2.6_M5.8_i20_D1.6,7ELR,1,Known,1,0.81,1.49,,13,5
m2.6_M5.8_i20_D1.6,7ELR,2,Known,0.455,0.303,4.89,,13,5
m2.6_M5.8_i20_D1.6,8D2B,1,Known,0.696,1,4.05,,13,5
m2.6_M5.8_i20_D2.0,1F27,1,Known,0.875,0.67,3.48,,13,5
m2.6_M5.8_i20_D2.0,1Q8N,2,Known,1,0.683,0.711,,13,9
m2.6_M5.8_i20_D2.0,2GDI,1,Known,0.654,0.456,4.2,,13,16
m2.6_M5.8_i20_D2.0,3E5C,2,Known,0.778,0.988,2.96,,13,7
m2.6_M5.8_i20_D2.0,3NPQ,2,Known,0.462,0.926,5.41,,13,8
m2.6_M5.8_i20_D2.0,3NPQ,3,Known,0.5,0.938,4.95,,13,8
m2.6_M5.8_i20_D2.0,4B5R,5,Known,0.667,0.812,3.04,,13,13
m2.6_M5.8_i20_D2.0,4RZD,1,Known,1,0.903,1.41,,13,11
m2.6_M5.8_i20_D2.0,5KX9,3,Known,1,0.414,3.83,,13,22
m2.6_M5.8_i20_D2.0,6FZ0,4,Known,0.704,0.949,3.71,,13,12
m2.6_M5.8_i20_D2.0,6LAS,3,Known,0.63,0.755,4.65,,13,8
m2.6_M5.8_i20_D2.0,6UBU,1,Known,1,0.444,2.43,,13,12
m2.6_M5.8_i20_D2.0,7ELR,1,Known,1,0.537,0.712,,13,5
m2.6_M5.8_i20_D2.4,1F27,1,Known,0.875,0.587,3.27,,13,5
m2.6_M5.8_i20_D2.4,1Q8N,1,Known,1,0.313,0.547,,13,9
m2.6_M5.8_i20_D2.4,2GDI,2,Known,0.654,0.451,4.15,,13,17
m2.6_M5.8_i20_D2.4,3E5C,2,Known,0.778,0.707,4.6,,13,8
m2.6_M5.8_i20_D2.4,3E5C,7,Known,0.37,0.595,3.52,,13,8
m2.6_M5.8_i20_D2.4,3NPQ,1,Known,0.923,0.641,2.94,,13,10
m2.6_M5.8_i20_D2.4,4B5R,9,Known,0.667,0.722,3.74,,13,17
m2.6_M5.8_i20_D2.4,4RZD,4,Known,1,0.878,1.49,,13,14
m2.6_M5.8_i20_D2.4,5KX9,4,Known,1,0.231,2.24,,13,19
m2.6_M5.8_i20_D2.4,6FZ0,7,Known,0.704,0.921,3.76,,13,11
m2.6_M5.8_i20_D2.4,6LAS,7,Known,0.63,0.721,4.98,,13,12
m2.6_M5.8_i20_D2.4,6UBU,1,Known,1,0.376,3.69,,13,13
m2.6_M5.8_i20_D2.4,7ELR,1,Known,1,0.45,1.18,,13,6
m2.6_M5.8_i20_D2.8,1F27,1,Known,1,0.574,3.16,,13,5
m2.6_M5.8_i20_D2.8,1Q8N,1,Known,1,0.291,0.446,,13,9
m2.6_M5.8_i20_D2.8,2GDI,1,Known,0.846,0.162,4.61,,13,19
m2.6_M5.8_i20_D2.8,3NPQ,1,Known,0.923,0.377,5.09,,13,7
m2.6_M5.8_i20_D2.8,4B5R,8,Known,0.667,0.722,3.74,,13,10
m2.6_M5.8_i20_D2.8,5KX9,1,Known,1,0.206,1.92,,13,22
m2.6_M5.8_i20_D2.8,6FZ0,8,Known,0.704,0.872,3.96,,13,8
m2.6_M5.8_i20_D2.8,6LAS,14,Known,0.815,0.615,4.15,,13,14
m2.6_M5.8_i20_D2.8,7ELR,2,Known,1,0.338,2.69,,13,5
m2.6_M5.8_i20_D3.2,1F27,2,Known,1,0.536,3.64,,13,5
m2.6_M5.8_i20_D3.2,1Q8N,1,Known,1,0.282,0.406,,13,9
m2.6_M5.8_i20_D3.2,2GDI,1,Known,0.962,0.0918,2.79,,13,9
m2.6_M5.8_i20_D3.2,3NPQ,1,Known,0.923,0.261,5.75,,13,3
m2.6_M5.8_i20_D3.2,5KX9,1,Known,1,0.126,3.6,,13,15
m2.6_M5.8_i20_D3.2,6FZ0,1,Known,1,0.206,2.71,,13,4
m2.6_M5.8_i20_D3.2,6LAS,1,Known,0.852,0.166,4.04,,13,9
m2.6_M5.8_i20_D3.2,7ELR,2,Known,1,0.296,3.03,,13,4
m2.6_M5.8_i25_D1.6,1F27,1,Known,0.875,1,1.3,,13,2
m2.6_M5.8_i25_D1.6,1Q8N,1,Known,1,0.853,1.53,,13,6
m2.6_M5.8_i25_D1.6,2GDI,1,Known,0.654,0.469,4.29,,13,8
m2.6_M5.8_i25_D1.6,3E5C,2,Known,0.667,1,3.83,,13,3
m2.6_M5.8_i25_D1.6,3E5C,3,Known,0.481,0.973,4.04,,13,3
m2.6_M5.8_i25_D1.6,3NPQ,2,Known,0.462,0.968,5.25,,13,6
m2.6_M5.8_i25_D1.6,3NPQ,3,Known,0.5,0.938,4.95,,13,6
m2.6_M5.8_i25_D1.6,4B5R,4,Known,0.481,1,3.08,,13,6
m2.6_M5.8_i25_D1.6,4B5R,6,Known,0.407,0.64,5.39,,13,6
m2.6_M5.8_i25_D1.6,4RZD,1,Known,1,0.896,1.76,,13,5
m2.6_M5.8_i25_D1.6,5KX9,4,Known,0.926,0.933,2.29,,13,12
m2.6_M5.8_i25_D1.6,6FZ0,1,Known,0.63,0.978,3.7,,13,5
m2.6_M5.8_i25_D1.6,6LAS,2,Known,0.63,1,4.01,,13,5
m2.6_M5.8_i25_D1.6,6UBU,1,Known,1,1,0.737,,13,4
m2.6_M5.8_i25_D1.6,7ELR,1,Known,1,0.81,1.49,,13,4
m2.6_M5.8_i25_D1.6,7ELR,2,Known,0.455,0.303,4.89,,13,4
m2.6_M5.8_i25_D1.6,8D2B,1,Known,0.696,1,4.05,,13,3
m2.6_M5.8_i25_D2.0,1F27,1,Known,0.875,0.67,3.48,,13,4
m2.6_M5.8_i25_D2.0,1Q8N,2,Known,1,0.683,0.711,,13,7
m2.6_M5.8_i25_D2.0,2GDI,1,Known,0.654,0.456,4.2,,13,12
m2.6_M5.8_i25_D2.0,3E5C,2,Known,0.778,0.988,2.96,,13,2
m2.6_M5.8_i25_D2.0,3NPQ,2,Known,0.462,0.926,5.41,,13,8
m2.6_M5.8_i25_D2.0,3NPQ,3,Known,0.5,0.938,4.95,,13,8
m2.6_M5.8_i25_D2.0,4B5R,4,Known,0.667,0.812,3.04,,13,8
m2.6_M5.8_i25_D2.0,4RZD,1,Known,1,0.903,1.41,,13,9
m2.6_M5.8_i25_D2.0,5KX9,3,Known,1,0.414,3.83,,13,13
m2.6_M5.8_i25_D2.0,6FZ0,4,Known,0.704,0.949,3.71,,13,8
m2.6_M5.8_i25_D2.0,6LAS,3,Known,0.63,0.755,4.65,,13,7
m2.6_M5.8_i25_D2.0,6UBU,1,Known,1,0.444,2.43,,13,9
m2.6_M5.8_i25_D2.0,7ELR,1,Known,1,0.537,0.712,,13,4
m2.6_M5.8_i25_D2.4,1F27,1,Known,0.875,0.587,3.27,,13,3
m2.6_M5.8_i25_D2.4,1Q8N,1,Known,1,0.313,0.547,,13,6
m2.6_M5.8_i25_D2.4,2GDI,2,Known,0.654,0.451,4.15,,13,14
m2.6_M5.8_i25_D2.4,3E5C,2,Known,0.778,0.707,4.6,,13,7
m2.6_M5.8_i25_D2.4,3E5C,6,Known,0.37,0.595,3.52,,13,7
m2.6_M5.8_i25_D2.4,3NPQ,1,Known,0.923,0.641,2.94,,13,8
m2.6_M5.8_i25_D2.4,4B5R,7,Known,0.667,0.722,3.74,,13,11
m2.6_M5.8_i25_D2.4,4RZD,4,Known,1,0.878,1.49,,13,11
m2.6_M5.8_i25_D2.4,5KX9,3,Known,1,0.231,2.24,,13,12
m2.6_M5.8_i25_D2.4,6FZ0,5,Known,0.704,0.921,3.76,,13,7
m2.6_M5.8_i25_D2.4,6LAS,7,Known,0.63,0.721,4.98,,13,12
m2.6_M5.8_i25_D2.4,6UBU,1,Known,1,0.376,3.69,,13,10
m2.6_M5.8_i25_D2.4,7ELR,1,Known,1,0.45,1.18,,13,6
m2.6_M5.8_i25_D2.8,1F27,1,Known,1,0.574,3.16,,13,3
m2.6_M5.8_i25_D2.8,1Q8N,1,Known,1,0.291,0.446,,13,7
m2.6_M5.8_i25_D2.8,2GDI,1,Known,0.846,0.162,4.61,,13,16
m2.6_M5.8_i25_D2.8,3NPQ,1,Known,0.923,0.377,5.09,,13,6
m2.6_M5.8_i25_D2.8,4B5R,8,Known,0.667,0.722,3.74,,13,10
m2.6_M5.8_i25_D2.8,5KX9,1,Known,1,0.206,1.92,,13,18
m2.6_M5.8_i25_D2.8,6FZ0,8,Known,0.704,0.872,3.96,,13,8
m2.6_M5.8_i25_D2.8,6LAS,13,Known,0.815,0.615,4.15,,13,13
m2.6_M5.8_i25_D2.8,7ELR,2,Known,1,0.338,2.69,,13,3
m2.6_M5.8_i25_D3.2,1F27,2,Known,1,0.536,3.64,,13,5
m2.6_M5.8_i25_D3.2,1Q8N,1,Known,1,0.282,0.406,,13,8
m2.6_M5.8_i25_D3.2,2GDI,1,Known,0.962,0.0918,2.79,,13,7
m2.6_M5.8_i25_D3.2,3NPQ,1,Known,0.923,0.261,5.75,,13,3
m2.6_M5.8_i25_D3.2,5KX9,1,Known,1,0.126,3.6,,13,14
m2.6_M5.8_i25_D3.2,6FZ0,1,Known,1,0.206,2.71,,13,4
m2.6_M5.8_i25_D3.2,6LAS,1,Known,0.852,0.166,4.04,,13,9
m2.6_M5.8_i25_D3.2,7ELR,2,Known,1,0.296,3.03,,13,2
m2.6_M5.8_i30_D1.6,1F27,1,Known,0.875,1,1.3,,13,1
m2.6_M5.8_i30_D1.6,1Q8N,1,Known,1,0.853,1.53,,13,4
m2.6_M5.8_i30_D1.6,2GDI,1,Known,0.654,0.469,4.29,,13,4
m2.6_M5.8_i30_D1.6,3E5C,2,Known,0.667,1,3.83,,13,3
m2.6_M5.8_i30_D1.6,3E5C,3,Known,0.481,0.973,4.04,,13,3
m2.6_M5.8_i30_D1.6,3NPQ,2,Known,0.462,0.968,5.25,,13,3
m2.6_M5.8_i30_D1.6,3NPQ,3,Known,0.5,0.938,4.95,,13,3
m2.6_M5.8_i30_D1.6,4B5R,4,Known,0.481,1,3.08,,13,6
m2.6_M5.8_i30_D1.6,4B5R,6,Known,0.407,0.64,5.39,,13,6
m2.6_M5.8_i30_D1.6,4RZD,1,Known,1,0.896,1.76,,13,4
m2.6_M5.8_i30_D1.6,5KX9,4,Known,0.926,0.933,2.29,,13,9
m2.6_M5.8_i30_D1.6,6FZ0,1,Known,0.63,0.978,3.7,,13,5
m2.6_M5.8_i30_D1.6,6LAS,2,Known,0.63,1,4.01,,13,4
m2.6_M5.8_i30_D1.6,6UBU,1,Known,1,1,0.737,,13,3
m2.6_M5.8_i30_D1.6,7ELR,1,Known,1,0.81,1.49,,13,3
m2.6_M5.8_i30_D1.6,7ELR,2,Known,0.455,0.303,4.89,,13,3
m2.6_M5.8_i30_D1.6,8D2B,1,Known,0.696,1,4.05,,13,3
m2.6_M5.8_i30_D2.0,1F27,1,Known,0.875,0.67,3.48,,13,2
m2.6_M5.8_i30_D2.0,1Q8N,2,Known,1,0.683,0.711,,13,5
m2.6_M5.8_i30_D2.0,2GDI,1,Known,0.654,0.456,4.2,,13,10
m2.6_M5.8_i30_D2.0,3E5C,2,Known,0.778,0.988,2.96,,13,2
m2.6_M5.8_i30_D2.0,3NPQ,2,Known,0.462,0.926,5.41,,13,6
m2.6_M5.8_i30_D2.0,3NPQ,3,Known,0.5,0.938,4.95,,13,6
m2.6_M5.8_i30_D2.0,4B5R,3,Known,0.667,0.812,3.04,,13,5
m2.6_M5.8_i30_D2.0,4RZD,1,Known,1,0.903,1.41,,13,7
m2.6_M5.8_i30_D2.0,5KX9,3,Known,1,0.414,3.83,,13,11
m2.6_M5.8_i30_D2.0,6FZ0,4,Known,0.704,0.949,3.71,,13,7
m2.6_M5.8_i30_D2.0,6LAS,3,Known,0.63,0.755,4.65,,13,4
m2.6_M5.8_i30_D2.0,6UBU,1,Known,1,0.444,2.43,,13,8
m2.6_M5.8_i30_D2.0,7ELR,1,Known,1,0.537,0.712,,13,4
m2.6_M5.8_i30_D2.4,1F27,1,Known,0.875,0.587,3.27,,13,3
m2.6_M5.8_i30_D2.4,1Q8N,1,Known,1,0.313,0.547,,13,2
m2.6_M5.8_i30_D2.4,2GDI,2,Known,0.654,0.451,4.15,,13,12
m2.6_M5.8_i30_D2.4,3E5C,2,Known,0.778,0.707,4.6,,13,6
m2.6_M5.8_i30_D2.4,3E5C,6,Known,0.37,0.595,3.52,,13,6
m2.6_M5.8_i30_D2.4,3NPQ,1,Known,0.923,0.641,2.94,,13,7
m2.6_M5.8_i30_D2.4,4B5R,5,Known,0.667,0.722,3.74,,13,9
m2.6_M5.8_i30_D2.4,4RZD,4,Known,1,0.878,1.49,,13,11
m2.6_M5.8_i30_D2.4,5KX9,3,Known,1,0.231,2.24,,13,10
m2.6_M5.8_i30_D2.4,6FZ0,5,Known,0.704,0.921,3.76,,13,6
m2.6_M5.8_i30_D2.4,6LAS,5,Known,0.63,0.721,4.98,,13,6
m2.6_M5.8_i30_D2.4,6UBU,1,Known,1,0.376,3.69,,13,9
m2.6_M5.8_i30_D2.4,7ELR,1,Known,1,0.45,1.18,,13,6
m2.6_M5.8_i30_D2.8,1F27,1,Known,1,0.574,3.16,,13,3
m2.6_M5.8_i30_D2.8,1Q8N,1,Known,1,0.291,0.446,,13,5
m2.6_M5.8_i30_D2.8,2GDI,1,Known,0.846,0.162,4.61,,13,14
m2.6_M5.8_i30_D2.8,3NPQ,1,Known,0.923,0.377,5.09,,13,6
m2.6_M5.8_i30_D2.8,4B5R,7,Known,0.667,0.722,3.74,,13,9
m2.6_M5.8_i30_D2.8,5KX9,1,Known,1,0.206,1.92,,13,12
m2.6_M5.8_i30_D2.8,6FZ0,6,Known,0.704,0.872,3.96,,13,6
m2.6_M5.8_i30_D2.8,6LAS,8,Known,0.815,0.615,4.15,,13,8
m2.6_M5.8_i30_D2.8,7ELR,2,Known,1,0.338,2.69,,13,3
m2.6_M5.8_i30_D3.2,1F27,2,Known,1,0.536,3.64,,13,5
m2.6_M5.8_i30_D3.2,1Q8N,1,Known,1,0.282,0.406,,13,5
m2.6_M5.8_i30_D3.2,2GDI,1,Known,0.962,0.0918,2.79,,13,7
m2.6_M5.8_i30_D3.2,3NPQ,1,Known,0.923,0.261,5.75,,13,3
m2.6_M5.8_i30_D3.2,5KX9,1,Known,1,0.126,3.6,,13,10
m2.6_M5.8_i30_D3.2,6FZ0,1,Known,1,0.206,2.71,,13,4
m2.6_M5.8_i30_D3.2,6LAS,1,Known,0.852,0.166,4.04,,13,6
m2.6_M5.8_i30_D3.2,7ELR,2,Known,1,0.296,3.03,,13,2
m2.6_M6.2_i10_D1.6,1F27,1,Known,0.938,1,1.15,,13,9
m2.6_M6.2_i10_D1.6,1Q8N,1,Known,1,0.827,1.59,,13,29
m2.6_M6.2_i10_D1.6,2GDI,1,Known,0.654,0.489,4.2,,13,42
